SampleID,bare_rock,bare_sand,bedrock,boulder,cobble,Relief_0_pt1,Relief_1_2,Relief_greater2,Relief_pt1_1,sand,sediment,shell_hash,Year,Longitude,Latitude,DeepestSurvey,MeanSST,NumbNearSites,Slope,Island_Mainland,LittoralDrift,ReefAreaRevised,SiteCode,SST,SST1,SST2,ENSO,ENSO1,ENSO2,settlement1,settlement2,ref_1980,ref_10yr,ref_5yr,calval_1980,calval_5yr,ref_notrain_1980,ref_notrain_5yr
131_2011,4.7225,5.276666667,91.38916667,1.388333333,3.611666667,9.721666667,5.833333333,0.833333333,83.61166667,3.611666667,0,0,2011,-120.19083,33.92908,22,14.53,6,1.781591,Island,0,30264869.92,131,14.154,13.308,14.784,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,Yes,Yes,Yes,Test,Cal,Yes,No
131_2012,3.61,5.555833333,70.55666667,13.88833333,8.610833333,3.888333333,14.16583333,3.055833333,78.88916667,6.943333333,0,0,2012,-120.19083,33.92908,22,14.53,6,1.781591,Island,0,30264869.92,131,14.73,14.154,13.308,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,Yes,Yes,Yes,Test,Test,Yes,Yes
132_2008,3.888333333,8.610833333,80.83416667,2.776666667,8.888333333,11.38833333,15.27666667,6.388333333,66.94333333,7.500833333,0,2.7775,2008,-120.10135,33.90198,17.7,15.23,6,2.056712,Island,0,30264869.92,132,14.988,14.886,16.074,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
133_2004,0.555833333,12.23083333,24.72083333,13.055,19.72166667,65.55583333,7.221666667,2.2225,24.99916667,42.49916667,0,22.74833333,2004,-120.10359,33.89726,20.4,15.13,6,2.505167,Island,0,30264869.92,133,15.48,15.276,15.036,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
133_2008,3.611666667,3.888333333,80.27916667,3.333333333,5.833333333,0.2775,13.88833333,14.16666667,71.66833333,10.55416667,0,1.388333333,2008,-120.10359,33.89726,20.4,15.13,6,2.505167,Island,0,30264869.92,133,14.982,14.916,15.78,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
133_2011,3.888333333,11.945,68.61083333,10.00083333,11.38916667,10.2775,6.110833333,1.389166667,82.2225,9.999166667,0,2.499166667,2011,-120.10359,33.89726,20.4,15.13,6,2.505167,Island,0,30264869.92,133,14.658,13.806,15.282,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
34_2012,10.8325,7.7775,81.6675,4.166666667,7.499166667,25.83333333,0.833333333,0,73.33333333,6.665833333,0,1.389166667,2012,-120.49526,34.48539,21.1,14.16,1,2.14743,Mainland,8.842744,0,34,14.124,13.932,12.858,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
35_2008,4.445,14.06666667,0,6.665,64.445,77.77833333,0,0,5.555,28.89,0,0,2008,-117.28815,32.82952,16.9,17.42,3,1.352325,Mainland,4.992243,11365196.24,35,16.584,17.322,17.826,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
36_2011,3.226666667,8.063333333,55.91333333,10.75333333,10.215,60.75333333,2.688333333,0,36.56,23.11833333,8.065,6.99,2011,-117.78048,33.53115,15,17.41,4,3.530245,Mainland,1.123966,1050653.913,36,16.974,16.362,17.802,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,Yes,No,No,Cal,Test,No,No
37_2008,12.9025,4.0325,37.905,9.675,43.55,81.45,0.8075,0,17.7425,8.87,1.6125,21.7725,2008,-119.69829,34.39676,7,15.68,1,1.936163,Mainland,8.842744,5113257.421,37,15.438,15.468,15.99,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
38_2008,0.538333333,24.19166667,36.02333333,14.51666667,3.226666667,55.91333333,8.065,1.075,34.94666667,46.235,0,0,2008,-118.92427,34.03996,16.2,15.96,3,2.06121,Mainland,6.537561,3627538.126,38,15.786,15.588,16.596,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,Yes,Yes,Yes,Val,Test,Yes,Yes
38_2011,2.26,5.611666667,71.11,10.55333333,2.223333333,21.665,4.443333333,0,73.89,16.11,0,0.555,2011,-118.92427,34.03996,16.2,15.96,3,2.06121,Mainland,6.537561,3627538.126,38,15.612,14.898,16.2,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,Yes,Yes,Yes,Test,Val,Yes,Yes
38_2012,2.223333333,4.445,65,13.33333333,6.665,1.666666667,12.77833333,0,85.555,15,0,0,2012,-118.92427,34.03996,16.2,15.96,3,2.06121,Mainland,6.537561,3627538.126,38,16.062,15.612,14.898,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,Yes,Yes,Yes,Test,Test,Yes,Yes
39_2011,5.378333333,17.74333333,88.71166667,4.301666667,0.538333333,36.02,4.301666667,0,59.67833333,6.451666667,1.613333333,4.301666667,2011,-117.30932,33.0636,15,17.68,6,2.132658,Mainland,6.416346,14481615.69,39,16.908,16.614,17.76,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
39_2012,0.538333333,16.12833333,87.09666667,3.763333333,1.613333333,7.526666667,2.151666667,0,90.32333333,7.525,8.063333333,1.075,2012,-117.30932,33.0636,15,17.68,6,2.132658,Mainland,6.416346,14481615.69,39,17.94,16.908,16.614,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
4_2004,0,12.88833333,24.445,17.7775,23.05583333,58.61166667,1.110833333,0.833333333,39.44333333,34.72333333,0,16.26583333,2004,-119.38892,34.01268,20.4,15.73,6,3.633064,Island,0,913074.3428,4,16.188,15.354,15.372,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
40_2008,4.226666667,7.288333333,48.56166667,36.76333333,5.631666667,12.22333333,33.33166667,18.33333333,36.11166667,9.043333333,0,0,2008,-117.86545,33.58419,10.8,17.3,3,3.916882,Mainland,1.123966,497050.6813,40,16.446,17.376,17.784,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
41_2008,2.15,21.50333333,14.51666667,18.81833333,38.17166667,56.45166667,0,0,43.54833333,28.49333333,0,3.765,2008,-118.79097,34.00654,13.7,16.29,4,1.956472,Mainland,6.537561,605988.5549,41,16.29,16.284,16.77,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
41_2011,16.05833333,13.78,57.22166667,15.55666667,13.88666667,15,0.555,0,84.44333333,13.33333333,0,3.871666667,2011,-118.79097,34.00654,13.7,16.29,4,1.956472,Mainland,6.537561,605988.5549,41,16.086,15.63,16.386,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
41_2012,5.555,23.88833333,55.00166667,3.333333333,9.443333333,12.77833333,16.66666667,0,70.555,32.22,0,0,2012,-118.79097,34.00654,13.7,16.29,4,1.956472,Mainland,6.537561,605988.5549,41,16.056,16.086,15.63,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
42_2011,1.21125,7.26,83.87125,6.45125,5.24125,12.0975,24.59625,15.3225,47.98375,4.435,0,4.435,2011,-118.40122,33.73595,24,16.84,15,5.559443,Mainland,0,6682109.511,42,16.362,15.474,17.178,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
42_2012,3.63125,5.2425,79.43625,7.2575,3.63,2.01625,35.48375,22.1775,40.32125,9.6775,1.21,2.0175,2012,-118.40122,33.73595,24,16.84,15,5.559443,Mainland,0,6682109.511,42,16.974,16.362,15.474,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
43_2011,13.30625,11.29125,60.4825,12.5,19.75875,45.96875,2.8225,0.40375,50.80625,7.25875,0.80625,2.42125,2011,-118.4303,33.7718,26.8,16.76,12,2.860298,Mainland,6.537561,6682109.511,43,16.512,15.36,17.034,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
43_2012,6.45375,7.6625,78.62875,12.90375,5.2425,10.08125,11.29,0.80625,77.8225,3.225,0,1.21,2012,-118.4303,33.7718,26.8,16.76,12,2.860298,Mainland,6.537561,6682109.511,43,16.842,16.512,15.36,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
44_2011,3.2275,35.4825,57.2575,7.2575,1.615,60.485,0,0,39.515,33.87,0,2.42,2011,-117.27018,32.85116,11.6,17.8,3,4.121751,Mainland,6.416346,11365196.24,44,17.01,17.202,18.162,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,Yes,Yes,Yes,Test,Test,Yes,Yes
44_2012,4.0325,21.7725,65.3225,7.2575,3.225,29.03,0,0,70.97,24.1925,0,3.225,2012,-117.27018,32.85116,11.6,17.8,3,4.121751,Mainland,6.416346,11365196.24,44,17.856,17.01,17.202,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,Yes,Yes,Yes,Val,Val,Yes,Yes
45_2008,8.631666667,2.538333333,87.7775,2.221666667,9.166666667,0,20.00083333,4.444166667,75.55416667,0.833333333,0,1.398333333,2008,-119.95266,34.42353,18.3,15.71,1,1.562433,Mainland,8.842744,7250301.694,45,15.666,15.306,15.612,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,Yes,Yes,Yes,Cal,Cal,No,No
45_2011,11.38166667,4.095,78.6125,5.555,13.055,11.38833333,6.945,6.110833333,75.55583333,2.7775,0,1.945,2011,-119.95266,34.42353,18.3,15.71,1,1.562433,Mainland,8.842744,7250301.694,45,15.336,14.796,15.858,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,Yes,Yes,Yes,Test,Test,Yes,Yes
45_2012,5.8325,3.610833333,68.33333333,11.38833333,15.55583333,11.6675,11.39,3.610833333,73.33166667,4.721666667,0,0.833333333,2012,-119.95266,34.42353,18.3,15.71,1,1.562433,Mainland,8.842744,7250301.694,45,15.87,15.336,14.796,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,Yes,Yes,Yes,Test,Test,Yes,Yes
46_2008,1.6125,12.9,7.2575,28.225,16.1275,39.5175,0,0,60.4825,48.3875,0,3.2275,2008,-118.91251,34.03811,13,15.97,3,2.266224,Mainland,6.537561,3627538.126,46,15.792,15.762,16.5,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,Yes,Yes,Yes,Cal,Cal,No,No
47_2008,8.065,4.84,12.905,59.675,27.42,43.55,38.71,0,17.74,0,0,11.29,2008,-118.80659,33.99884,16,16.31,4,4.899103,Mainland,6.537561,73140.31325,47,15.972,16.338,16.74,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,Yes,Yes,Test,Cal,No,No
47_2011,1.111666667,5.556666667,82.77666667,10,2.221666667,0,3.331666667,3.335,93.335,5,0,3.888333333,2011,-118.80659,33.99884,16,16.31,4,4.899103,Mainland,6.537561,73140.31325,47,15.768,15.612,16.728,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,Yes,Yes,Test,Test,No,Yes
47_2012,0,15.555,78.33333333,2.221666667,0,7.223333333,5.556666667,17.22333333,70,19.445,0,2.221666667,2012,-118.80659,33.99884,16,16.31,4,4.899103,Mainland,6.537561,73140.31325,47,16.638,15.768,15.612,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,Yes,Yes,Test,Test,No,Yes
48_2008,5.376666667,8.063333333,38.71,32.25833333,19.355,35.485,3.763333333,1.075,59.67833333,9.676666667,0,0.538333333,2008,-118.29928,33.70667,15,16.78,7,1.826929,Mainland,0,2146056.919,48,16.44,16.668,17.088,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
48_2011,9.14,11.29,48.925,17.74333333,17.74166667,48.38666667,2.151666667,0,49.46166667,15.59,0,1.075,2011,-118.29928,33.70667,15,16.78,7,1.826929,Mainland,0,2146056.919,48,16.236,16.35,17.01,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
48_2012,2.151666667,4.301666667,79.03166667,17.205,3.225,26.345,12.365,0,61.29166667,0.538333333,0,0,2012,-118.29928,33.70667,15,16.78,7,1.826929,Mainland,0,2146056.919,48,16.74,16.236,16.35,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
49_2011,2.82375,22.17875,89.515,3.63,0.40375,60.07875,7.2575,0,32.6625,6.45125,0,0.80625,2011,-117.26302,32.7121,24.7,17.18,3,1.490084,Mainland,4.992243,22964350.7,49,16.734,15.708,17.7,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
49_2012,10.07875,12.09875,74.595,19.75875,3.2275,26.21125,4.435,0,69.35375,2.41875,0.8075,0.8075,2012,-117.26302,32.7121,24.7,17.18,3,1.490084,Mainland,4.992243,22964350.7,49,17.316,16.734,15.708,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
5_2008,15.27583333,8.3625,81.11,1.666666667,7.776666667,4.445,12.7775,3.611666667,79.1675,9.445,0,2.220833333,2008,-119.39807,34.00158,16.8,16,6,7.7334,Island,0,257212.685,5,15.93,15.738,16.854,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
50_2004,7.778333333,7.499166667,35.555,18.3325,42.77833333,35.2775,4.166666667,0,60.555,3.333333333,0,0.555,2004,-117.27689,32.72434,18.3,17.31,3,1.698711,Mainland,4.992243,22964350.7,50,17.832,17.394,16.998,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
50_2008,12.69666667,9.97,46.42333333,23.95333333,20.575,79.20666667,0,0,20.79333333,9.048333333,0,6.301666667,2008,-117.27689,32.72434,18.3,17.31,3,1.698711,Mainland,4.992243,22964350.7,50,16.752,17.568,17.604,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
51_2004,1.665833333,1.3875,91.11083333,4.721666667,3.055,70.8325,0.2775,1.389166667,27.50083333,1.110833333,0,3.055,2004,-117.25615,32.67649,25.3,17,3,1.952923,Mainland,4.992243,22964350.7,51,17.448,17.388,16.764,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
51_2008,19.99666667,5.04,75.735,2.168333333,3.816666667,55.55666667,0,0,44.44333333,18.28,0,5.003333333,2008,-117.25615,32.67649,25.3,17,3,1.952923,Mainland,4.992243,22964350.7,51,16.548,17.274,17.286,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
51_2012,3.63,2.42,68.95125,22.58125,6.855,30.2425,9.27375,0,60.48375,1.6125,3.22625,3.225,2012,-117.25615,32.67649,25.3,17,3,1.952923,Mainland,4.992243,22964350.7,51,17.238,16.14,15.738,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
52_2004,28.14777778,3.333333333,62.59333333,22.22222222,12.22111111,18.14777778,19.25888889,9.998888889,52.59333333,2.963333333,0,5.926666667,2004,-118.41369,33.73974,25.6,16.82,14,5.48109,Mainland,0,6682109.511,52,17.394,16.968,16.548,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
52_2008,0,1.075,95.16166667,4.838333333,0,4.301666667,23.12,21.505,51.075,0,0,0,2008,-118.41369,33.73974,25.6,16.82,14,5.48109,Mainland,0,6682109.511,52,16.254,16.722,17.292,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
52_2011,2.42,4.0325,77.82125,9.67625,8.46625,6.85375,25.8075,12.9025,54.435,4.0325,0,0.40375,2011,-118.41369,33.73974,25.6,16.82,14,5.48109,Mainland,0,6682109.511,52,16.434,15.576,17.136,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
52_2012,0.8075,1.21,81.04875,12.095,2.82375,0.8075,47.985,21.77625,29.435,4.03125,0,1.21,2012,-118.41369,33.73974,25.6,16.82,14,5.48109,Mainland,0,6682109.511,52,17.01,16.434,15.576,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
53_2008,2.8225,7.6625,35.88625,42.74375,10.0825,27.01625,4.84,0.40375,67.7425,11.29125,0,2.41875,2008,-118.42742,33.7665,22,16.81,12,3.228328,Mainland,6.537561,6682109.511,53,16.53,16.752,17.1,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
53_2012,3.22625,1.61375,81.04625,15.32375,3.63,12.0975,9.67625,0.40375,77.8225,0,0,0,2012,-118.42742,33.7665,22,16.81,12,3.228328,Mainland,6.537561,6682109.511,53,16.836,16.512,15.6,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
54_2011,5.2425,5.2425,67.34,18.54875,12.9025,0.8075,13.3075,3.225,82.66125,1.21125,0,1.21,2011,-118.42323,33.78848,28,16.92,12,2.794333,Mainland,6.537561,3562047.558,54,16.452,15.84,17.316,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
54_2012,6.04875,12.09625,56.4525,27.01625,11.28875,3.62875,14.91875,4.0325,77.42125,5.2425,0,0,2012,-118.42323,33.78848,28,16.92,12,2.794333,Mainland,6.537561,3562047.558,54,16.722,16.452,15.84,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
55_2008,0.8075,18.9525,31.45,39.91875,8.06375,19.355,5.645,0.80625,74.1925,20.9675,0,0.40375,2008,-118.42641,33.78631,24.7,16.92,12,2.787774,Mainland,6.537561,6682109.511,55,16.896,16.8,17.28,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
55_2012,2.42,15.7275,54.435,25,9.27375,4.84,11.29125,0,83.87,11.29125,0,0.40375,2012,-118.42641,33.78631,24.7,16.92,12,2.787774,Mainland,6.537561,6682109.511,55,16.668,16.644,15.684,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
56_2004,3.254166667,20.65833333,32.69583333,40.22416667,7.42,18.10333333,30.04166667,3.029166667,48.82666667,19.66,0,0,2004,-118.42999,33.78093,23.9,16.8,12,2.460102,Mainland,6.537561,6682109.511,56,17.388,16.92,16.44,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
56_2008,10.08,8.47,52.8225,24.19375,16.935,48.79125,2.82375,0,48.38625,6.05125,0,0,2008,-118.42999,33.78093,23.9,16.8,12,2.460102,Mainland,6.537561,6682109.511,56,16.584,16.53,16.992,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
56_2011,12.9025,13.71,69.76,19.355,6.855,31.04875,2.82375,0,66.13,4.03375,0,0.80625,2011,-118.42999,33.78093,23.9,16.8,12,2.460102,Mainland,6.537561,6682109.511,56,16.734,15.432,17.106,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
56_2012,5.2425,8.87125,62.09625,23.38625,6.855,22.985,5.2425,0.40375,71.37125,7.66125,0,0.40375,2012,-118.42999,33.78093,23.9,16.8,12,2.460102,Mainland,6.537561,6682109.511,56,16.788,16.734,15.432,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
57_2011,6.4525,10.88625,74.19375,20.9675,4.03375,6.855,12.90375,0,80.2425,0.80625,0,0.40375,2011,-118.4316,33.77638,26,16.8,12,3.289627,Mainland,6.537561,6682109.511,57,16.704,15.42,17.124,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
57_2012,2.82375,7.66125,79.84,13.3075,5.64625,1.21,11.695,0,87.09625,1.21125,0,0.80625,2012,-118.4316,33.77638,26,16.8,12,3.289627,Mainland,6.537561,6682109.511,57,16.77,16.704,15.42,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
58_2011,4.84,20.42833333,83.33333333,0.538333333,2.69,78.495,0.538333333,0,20.96666667,13.44166667,7.526666667,1.076666667,2011,-117.28882,33.01818,14,17.61,5,1.860411,Mainland,6.416346,14481615.69,58,16.932,16.392,17.688,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
59_2004,0.555,33.61083333,20.555,26.945,23.88833333,82.77916667,0,0,17.22083333,28.61083333,0,0.2775,2004,-117.61058,33.369,18.3,17.46,1,0.89466,Mainland,6.416346,4600309.758,59,18.132,17.694,17.04,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
59_2011,0,4.84,25.805,35.48,0,17.745,17.745,0,64.52,38.71,16.13,3.225,2011,-117.61058,33.369,18.3,17.46,1,0.89466,Mainland,6.416346,4600309.758,59,16.902,16.626,17.64,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
59_2012,3.225,12.905,27.42,40.325,1.615,0,1.615,0,98.385,30.645,17.74,3.225,2012,-117.61058,33.369,18.3,17.46,1,0.89466,Mainland,6.416346,4600309.758,59,17.46,16.902,16.626,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
6_2004,1.2525,7.601666667,50.97166667,30.2775,9.583333333,12.11833333,11.11166667,20.2775,56.49416667,9.166666667,0.990833333,0.810833333,2004,-119.36571,34.01672,15.9,15.69,6,8.483278,Island,0,449626.8855,6,16.194,15.408,15.306,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
6_2008,2.221666667,3.3325,69.16833333,16.11083333,10.27666667,0,13.055,41.66666667,45.2775,4.444166667,0,1.666666667,2008,-119.36571,34.01672,15.9,15.69,6,8.483278,Island,0,449626.8855,6,15.9,15.444,16.128,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
6_2011,5.555,4.443333333,61.94416667,28.05583333,6.666666667,2.778333333,13.61166667,21.94416667,61.6675,3.333333333,0,1.943333333,2011,-119.36571,34.01672,15.9,15.69,6,8.483278,Island,0,449626.8855,6,15.522,15.126,15.69,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
6_2012,1.665833333,1.943333333,73.33333333,14.44416667,7.221666667,0.2775,17.5,34.72166667,47.50166667,5,0,1.944166667,2012,-119.36571,34.01672,15.9,15.69,6,8.483278,Island,0,449626.8855,6,15.66,15.522,15.126,0.142833333,-0.92675,-0.43375,91.05772947,162.1459364,No,No,No,Test,Test,No,No
60_2004,13,29.333,17.333,23,28.667,85,0,0,15,30.999,1.667,1.333,2004,-117.55735,33.34445,15.5,17.6,2,0.611712,Mainland,6.416346,9315790.21,60,18.486,17.886,17.364,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
61_2004,8.055,9.721666667,48.88916667,18.055,22.22166667,75.555,1.110833333,0,23.33416667,10.83333333,0,9.7225,2004,-119.02785,33.48911,18.6,16.36,6,7.37599,Island,0,8474164.167,61,16.782,16.014,16.4875,0.40775,0.448333333,0.577166667,202.4952452,596.8257782,No,No,No,Test,Test,No,No
61_2008,20.20833333,3.083333333,79.08277778,8.512777778,10.08888889,38.85055556,6.588333333,6.266111111,48.29444444,2.315555556,0,1.886111111,2008,-119.02785,33.48911,18.6,16.36,6,7.37599,Island,0,8474164.167,61,16.218,16.212,16.704,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
62_2008,18.88916667,2.7775,66.52916667,10.41833333,20.00166667,40.55583333,6.110833333,0.833333333,52.50083333,3.055,0,1.389166667,2008,-119.04408,33.46442,19.8,16.44,6,9.908699,Island,0,8474164.167,62,15.918,16.182,16.794,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
62_2011,16.1275,6.04875,66.1275,12.0975,18.14625,25.40375,17.74125,18.145,38.71,3.63,0,1.61375,2011,-119.04408,33.46442,19.8,16.44,6,9.908699,Island,0,8474164.167,62,16.152,15.774,16.59,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
63_2008,6.515833333,18.31583333,83.88833333,1.110833333,4.583333333,54.16666667,3.194166667,0.416666667,42.2225,10.41583333,0,0,2008,-119.02679,33.47471,20,16.51,6,3.797164,Island,0,8474164.167,63,16.728,16.266,16.584,-0.686166667,-0.34275,0.301166667,465.6675193,510.6418485,No,No,No,Test,Test,No,No
63_2011,1.076666667,30.645,79.57166667,3.226666667,1.075,27.42166667,5.375,6.451666667,60.75166667,16.12833333,0,0,2011,-119.02679,33.47471,20,16.51,6,3.797164,Island,0,8474164.167,63,16.182,15.93,16.488,-0.92675,-0.43375,0.39075,162.1459364,152.6976326,No,No,No,Test,Test,No,No
